ein,Org Name,label,source
450487262,RIVER OF LIFE FAMILY CHURCH,0,bay
770314661,FILIPINO CHRISTIAN CHURCH,1,bay
363404706,NEW APOSTOLIC CHURCH OF SAN JOSE CAMBODIAN CA,0,bay
942719901,YAVNEH DAY SCHOOL,1,bay
770360031,BRACHER HDC INC,0,bay
911912968,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS & STUDENTS INC,0,bay
371471931,TOASTMASTERS INTERNATIONAL,0,bay
942576492,NICHIREN BUDDHIST TEMPLE OF SAN JOSE,1,bay
43831271,TOAST IT NOW,0,bay
203587691,EARTH LEARN,0,bay
770187565,INTERNET GENESIS INC,0,bay
941167408,FAMILY AND CHILDREN SERVICES,0,bay
941674189,OUR SAVIOR LUTHERAN CHURCH,0,bay
941482839,PRINCE OF PEACE LUTHERAN CHURCH MISSOURI SYNOD,0,bay
942863687,PTA CALIFORNIA CONGRESS PARENT TEACHERS & STUDENTS INC,0,bay
770319068,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS AND STUDENTS,0,bay
260086498,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS AND STUDENTS INC,0,bay
770126424,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS & STUDENTS FOREST HILL,0,bay
770570064,PTA CALIFORNUA CONGRESS OF PARENTS TEACHERS & STUDENTS INC,0,bay
30374273,FRENCH-AMERICAN SCHOOL OF SILICON VALLEY PARENT TEACHERS ASSOCIATION,1,bay
770034798,PTA CALIFORNIA CONGRESS OF PAENTS T EACHER & STUDENTS INC,0,bay
770182603,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS & STUD,0,bay
770441935,PTA CALIFORNIA CONGRESS OF PARENT TEACHERS & STUDENTS INC,0,bay
770143719,PTA CALIFORNIA CONGRESS,0,bay
956206721,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS & STUDENTS,0,bay
203031461,PTA CALIFORNIA CONGRESS OF PATENTS TEACHERS & STUDENTS INC,0,bay
942570253,CHRIST THE LIFE LUTHERAN CHURCH,0,bay
770495234,HADASSAH TEH WOMENS ZIONIST ORGANIZATION OF AMERICA,1,bay
941156509,COGSWELL POLYTECHNICAL COLLEGE,0,bay
941212132,GOODWILL INDUSTRIES OF SANTA CLARA CO INC,0,bay
136128711,ECONOMIC HISTORY ASSOCIATION,0,bay
941513139,COLLEGE PARK ASSOCIATION OF FRIENDS,0,bay
941196215,HUMANE SOCIETY SILICON VALLEY,0,bay
941294910,FIRST CHRISTIAN ASSEMBLY IN SAN JOSE CALIF -INC-,0,bay
941713140,MEMORIAL CHAPEL FOR THE DEAF LUTHERAN CHURCH,0,bay
942502557,MOUNT OLIVE LUTHERAN CHURCH,0,bay
941434630,LUTHERAN CHURCH OF OUR SAVIOR,0,bay
941498473,ST MARK LUTHERAN CHURCH,0,bay
941337631,TRINITY EVANGELICAL LUTHERAN CHURCH,0,bay
941680090,SANTA CLARA VALLEY LUTHERAN SCHOOL LUTHERAN CHURCH MISSOURI SYNOD,0,bay
941650659,ST PAUL LUTHERAN CHURCH,0,bay
941156318,YOUNG MENS CHRISTIAN ASSOCIATION SANTA CLARA VALLEY,0,bay
770304488,NATIONAL COUNCIL OF JEWISH WOMEN INC,1,bay
562368204,IGLESIA DADIVA DE DIOS,1,bay
941212130,VIA REHABILITATION SERVICES INC,0,bay
954777434,VESSELS OF HARVEST FAMILY WORSHIP CENTER,0,bay
942518547,WAY OF HOLINESS,0,bay
770492028,INTERNATIONAL PENTECOSTAL HOLINESS CHURCH,0,bay
581788870,PENTECOSTAL HOLINESS CHURCH,0,bay
770150792,HALLELUJAH MISSION CHURCH,0,bay
581789073,ROSA DE SARON PH CHURCH,1,bay
581789060,MISSION VALLEY CHURCH,0,bay
581789076,CALVARY CATHEDRAL CHURCH,0,bay
942256936,FIRST PRESBYTERIAN CHURCH,0,bay
941207715,FOOTHILL COMMUNITY PRESBYTERIAN CHURCH,0,bay
941439765,UNITED PRESBYTERIAN CHURCH IN THE USA TRINITY PRESBYTERIAN CHURCH,0,bay
626044895,SIGNAL FARMS FOUNDATION INC,0,bay
941538753,INTERNATIONAL CHRISTIAN CENTER CHURCH OF THE NAZARENE,0,bay
237371915,CAMBRIAN PARK CHURCH OF THE NAZARENE,0,bay
237371889,POINT CHURCH OF THE NAZARENE,0,bay
941563368,WESLEY FOUNDATION AT SAN JOSE STATE COLLEGE,0,bay
510155688,AMERICAN INSTITUTE OF INDUSTRIAL ENGINEERS INC,0,bay
941521884,CHURCH OF THE VALLEY RETIREMENT HOMES INC,0,bay
941616911,FRIENDLY BIBLE CHURCH,0,bay
941186187,COUNCIL OF CHURCHES OF SANTA CLARA COUNTY,0,bay
941495182,VALLEY CHRISTIAN SCHOOLS,0,bay
946104176,NATIONAL SOCIETY DAUGHTERS OF THE AMERICAN COLONISTS,0,bay
941496462,GIRL SCOUT COUNCIL INC SANTA CLARA COUNTY,0,bay
941496052,ALLIANCE FOR COMMUNITY CARE,0,bay
941422465,COMMUNITY SERVICES AGENCY,0,bay
946073117,JAPANESE AMERICAN CITIZENS LEAGUE,1,bay
941186196,YOUNG WOMENS CHRISTIAN ASSOCIATION IN SANTA CLARA VALLEY,0,bay
946112260,OSAKA BIBLE SEMINARY,1,bay
941609022,NATIONAL MULTIPLE SCLEROSIS SOCIETY,0,bay
946109256,BAY AREA STEWARDSHIP CORPORATION,0,bay
820549019,CROSSROADS CALVARY CHAPEL SAMOAN ASSEMBLY OF GOD,1,bay
946089748,FATHER SCHMIDT FOUNDATION FOR YOUTH,0,bay
680449459,FAITH CENTER ASSEMBLY OF GOD OF SAN JOSE,0,bay
770171224,IGLESIA BAUTISTA WHITE ROAD,1,bay
680443715,GENERAL COUNCIAL OF THE ASSEMBLIES OF GOD,0,bay
912171416,FIJIAN CHRISTIAN FELLOWSHIP OF THE ASSEMBLIES OF GOD,1,bay
941664551,FREMONT FULL GOSPEL ASSEMBLY OF GOD,0,bay
946099635,AUXILIARY OF THE GOOD SAMARITAN HOSPITAL OF SANTA CLARA VALLEY,0,bay
941541942,AGNEW STATE HOSPITAL CANTEEN INC,0,bay
237319037,ST TIMOTHYS LUTHERAN CHURCH,0,bay
510167372,ELIM CHURCH SANTA CLARA,1,bay
941433887,GATEWAY COMMUNITY CHURCH,0,bay
942514993,MOUNT PLEASANT CHRISTIAN CENTER OF SAN JOSE,0,bay
770415251,ASSEMBLIES OF GOD FAMILY CHURCH OF PRAISE,0,bay
942924817,MESSAGE OF PEACE CHRISTIAN CENTER,0,bay
942868579,NEIGHBORHOOD CHURCH ASSEMBLY OF GOD,0,bay
943228787,HARVEST HOUSE ASSEMBLIES OF GOD,0,bay
680439746,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,0,bay
941718381,THE COMMUNITY CHURCH OF SANTA CLARA,0,bay
770404360,AFRICAN ASSEMBLY OF GOD SAN JOSE,0,bay
946091912,SOUTHBAY CHRISTIAN CENTER,0,bay
942554007,FOUNTAIN OF LIFE WORSHIP CENTER ASSEMBLY OF GOD,0,bay
946078303,CHILD WELFARE CLUB OF WASHINGTON TOWNSHIP,0,bay
941583439,PLANNED PARENTHOOD MAR MONTE INC,0,bay
470879857,CALSTAR CHRISTIAN CHURCH ASSEMBLY O F GOD,0,bay
941528841,AMERICAN LUTHERAN CHURCH,0,bay
946109289,CALIFORNIA INSTITUTE FOR MEDICAL RESEARCH,0,bay
941450153,UNITED WAY SILICON VALLEY,0,bay
946102066,BENEVOLENT & PROTECTIVE ORDER OF ELKS CHARITY FUND SAN JOSE-522,0,bay
942252288,UNITED CHURCH OF RELIGIOUS SCIENCE,0,bay
710888330,INTERNATIONAL TRAINING IN COMMUNICATION,0,bay
946127057,AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS,0,bay
941720473,JUNIOR LEAGUE OF SAN JOSE INC,0,bay
770506235,WE SHARE FOUNDATION,0,bay
941399287,HOPE REHABILITATION SERVICES,0,bay
912074688,PI MU EPILSON INC,0,bay
941358297,PALO ALTO HUMANE SOCIETY,0,bay
510208776,CHRISTIAN DEAF FELLOWSHIP,0,bay
942234451,RAYNOR PARK CHRISTIAN CHURCH,0,bay
941502700,GRACE BAPTIST CHURCH,0,bay
956201337,PHI BETA KAPPA SOCIETY,0,bay
770296930,UNITED DISCIPLES FELLOWSHIP,0,bay
941294898,BOYS & GIRLS CLUBS OF SILICON VALLEY,0,bay
237047304,SANTA CLARA VALLEY CHURCH OF RELIGIOUS SCIENCE,0,bay
510189990,TRI CITY CHURCH OF RELIGIOUS SCIENCE,0,bay
942265137,MILPITAS DISCOVERYLAND,0,bay
770133404,SANTA CLARA 2 FOURSQUARE CHURCH,0,bay
912089269,INTERNATIONAL CHURCH OF THE FOURSQUARE GOSPEL,0,bay
946170222,SAN JOSE FOURSQUARE CHURCH,0,bay
770156432,SAN JOSE 3 FOURSQUARE CHURCH,0,bay
770593372,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,0,bay
946107843,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,0,bay
946086348,WASHINGTON TOWNSHIP HOSPITAL SERVICE LEAGUE INC,0,bay
942746229,FREMONT FOURSQUARE CHURCH,0,bay
942320274,NEW COMMUNITY OF FAITH,0,bay
946017638,SAN JOSE STATE UNIVERSITY FOUNDATION,0,bay
946098103,BROOKS-MATHEWS FOUNDATION,0,bay
237335389,MOUNTAIN VIEW KIWANIS FOUNDATION,0,bay
946123328,GOSPEL TEMPLE MISSIONARY ASSOCIATION,0,bay
946041664,EL CAMINO HOSPITAL AUXILIARY INC,0,bay
941703979,CHURCH OF GOD OF SAN JOSE,0,bay
942327586,VALLEY COMMUNITY CHURCH OF GOD,0,bay
942397572,AMERICAN SOCIETY OF WOMEN ACCOUNTANTS SCHOLARSHIP FUND,0,bay
930823735,ASSOCIATION OF CAMPS FARTHEST OUT INC,0,bay
770048809,SOUTHSIDE PENTECOSTAL CHURCH OF GOD,0,bay
770471094,FAITH TABERNACLE PENTECOSTAL CHURCH OF GOD,0,bay
770300722,LIVING ROCK CHRISTAIN CHURCH,0,bay
941501265,CITY TEAM MINISTRIES,0,bay
941703579,THORNTON AVE BAPTIST CHURCH,0,bay
770275046,EVERGREEN VALLEY BAPTIST CHURCH,0,bay
770245955,AMERICAN GUILD OF ORGANISTS,0,bay
946116716,SWEET ADELINES INTERNATIONAL,0,bay
721367313,PHI THETA KAPPA FRATERNITY,0,bay
223214644,BETA BETA BETA BIOLOGY SOCIETY,0,bay
946104256,UNITED VOLUNTARY SERVICES,0,bay
237169844,UNITED COMMERCIAL TRAVELERS BENEVOLENT FOUNDATION CALIFORNIA-N,0,bay
941392424,SPARTAN SHOPS INC,0,bay
770300747,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,0,bay
941379891,SANTA CLARA PARENTS NURSERY,0,bay
522372747,Ahl Foundation Inc,1,guidestar
522332161,Community Capital Corporation,1,guidestar
522279789,Migration Policy Institute,1,guidestar
522233698,Action Africa Inc,1,guidestar
522106206,WASHINGTON ENGLISH CENTER,1,guidestar
522141497,Capital Area Immigrants' Rights (CAIR) Coalition,1,guidestar
521956696,WASHINGTON INTERFAITH NETWORK,1,guidestar
521865575,Jobs with Justice Education Fund,1,guidestar
521594262,The Netanya Foundation Inc,1,guidestar
521584951,"Catholic Legal Immigration Network, Inc.",1,guidestar
522157082,Carlos Rosario International Public Charter School,1,guidestar
522455227,"La Puerta Abierta, Inc.",1,guidestar
541558004,All Muslim Association of America Inc,1,guidestar
530207407,"Lutheran Social Services of the National Capital Area, Inc.",1,guidestar
540884513,Legal Aid Justice Center,1,guidestar
541367965,Semilla Inc,1,guidestar
541515305,Tenants and Workers United Inquilinos y Trabajodores Unidos,1,guidestar
541563619,"Boat People SOS, Inc.",1,guidestar
541820633,"Just Neighbors Ministry, Inc.",1,guidestar
541858176,Tahirih Justice Center,1,guidestar
541882605,Get America Working,1,guidestar
541914671,Educacion Para Nuestro Futuro Founded By Escuela Bolivia,1,guidestar
542037337,The American Unity Legal Defense Fund Inc,1,guidestar
550790330,"Coptic Orthodox Charities, Inc.",1,guidestar
550790951,Family Touch Inc.,1,guidestar
530129240,Prospect Hill Cemetery,1,guidestar
521549711,American Immigration Council,1,guidestar
510189030,National Czech & Slovak Museum & Library,1,guidestar
521395130,Jubilee Monuments Corp,1,guidestar
473005234,Faith in Texas,1,guidestar
550809558,Asha-Ray of Hope Inc,1,guidestar
473990099,Culture of Health-Advancing Together,1,guidestar
474144825,Jubilee Immigration Advocates,1,guidestar
474274369,Partner in Employment,1,guidestar
474352872,Alabama Coalition for Immigrant Justice,1,guidestar
474400495,Immigrant Family Services Institute (IFSI-USA),1,guidestar
474455333,MIMADRE CORPORATION,1,guidestar
474473312,Immigrant Defenders Law Center,1,guidestar
474608258,Commodore John Barry Arts & Cultural Center,1,guidestar
474958773,Open Door Immigration Services Inc,1,guidestar
475278715,MIGRATION RESOURCE CENTER INC,1,guidestar
475465153,Sisters Builders of A Just Community,1,guidestar
481126805,Sunflower Community Action Inc,1,guidestar
510165015,FRIENDS OF JERUSALEM COLLEGE OF TECHNOLOGY LTD,1,guidestar
510201369,Korean-American Society of Connecticut,1,guidestar
510210113,POLISH MUSEUM OF AMERICA,1,guidestar
510214321,Justice at Work,1,guidestar
510234823,Tompkins Learning Partners Incorporated,1,guidestar
510526332,NC Congress of Latino Organizations NCCLO,1,guidestar
520888113,Community Change,1,guidestar
520971440,Ayuda,1,guidestar
521076236,National Association of Latino Elected,1,guidestar
521136126,Federation for American Immigration Reform (FAIR),1,guidestar
521207815,Ethiopian Community Center Inc,1,guidestar
521304849,American Immigration Control Foundation Inc,1,guidestar
521308986,Ethiopian Community Development Council Inc,1,guidestar
521469956,Immigration Reform Law Institute,1,guidestar
473103276,Ethnikos Kyrix National Herald Foundation,1,guidestar
592001615,Hope Rural School Inc,1,guidestar
550898912,Nations Ministry Center,1,guidestar
592994710,Learn To Read of St Johns County Inc,1,guidestar
593428138,Casa De Mexico De LA Florida Central Inc,1,guidestar
593646095,AMIGOS CENTER,1,guidestar
593838549,LA COCINA INC,1,guidestar
610994341,Western Kentucky Refugee Mutual Assistance Society Inc,1,guidestar
611229842,Kentucky Refugee Ministries (KRM),1,guidestar
611403712,LATIN UNION INC,1,guidestar
611590160,Causa of Oregon,1,guidestar
611682906,Kaayyoo Arsee Georgia,1,guidestar
611729234,Iraqi Community Center of Washington,1,guidestar
611807874,Immigrant Legal Services of the Central Coast Inc,1,guidestar
621504533,Servant Group International,1,guidestar
621558575,Community Legal Center,1,guidestar
621715618,Conexion Americas,1,guidestar
621740928,Nashville Public Television Council Inc.,1,guidestar
626045999,"Community Foundation of Greater Chattanooga, Inc.",1,guidestar
630598743,"Southern Poverty Law Center, Inc.",1,guidestar
650307706,Christian Friends of Israel U S A Inc,1,guidestar
650521589,"Colombian American Service Association, Inc. (CASA)",1,guidestar
650610872,AMERICANS FOR IMMIGRANT JUSTICE,1,guidestar
650708521,Center of Information & Orientation Inc,1,guidestar
650874104,Honduras Foundation of USA Inc,1,guidestar
651189363,Alliance Health Clinic Inc,1,guidestar
651198030,LA Fuente A Tri-State Worker & Community Fund Inc,1,guidestar
651203900,Salem Keizer Coalition for Equality,1,guidestar
472859426,North Suburban Legal Aid Clinic,1,guidestar
651208274,PEOPLE ORGANIZED FOR WESTSIDE RENEWAL,1,guidestar
592911684,Nazarene Centro De Refugio Inc,1,guidestar
592683978,Farmworker Association of Florida Inc. (FWAF),1,guidestar
592382744,Farmworkers Self-Help Inc,1,guidestar
592230272,"Hispanic Unity of Florida, Inc.",1,guidestar
560600035,Our Community Hospital Inc,1,guidestar
561191115,Pisgah Legal Services,1,guidestar
561202940,Charlotte Center for Legal Advocacy Inc,1,guidestar
561558977,The Montagnard Dega Association Inc,1,guidestar
561870955,North Carolina Farmworkers Project Inc,1,guidestar
561993490,FaithAction International House,1,guidestar
562126417,"Center for Participatory Change, Inc.",1,guidestar
562199473,The Obed Project Inc,1,guidestar
562324355,STREET LEVEL HEALTH PROJECT,1,guidestar
562376877,Bilingual International Assistant Services,1,guidestar
562388978,Pan-African Association,1,guidestar
562533062,Alaska Institute for Justice,1,guidestar
562638368,We Count Inc,1,guidestar
550883038,Causa Justa :: Just Cause,1,guidestar
570727884,The Literacy Center,1,guidestar
581437980,"Center for Pan Asian Community Services, Inc.",1,guidestar
581440413,INTERNATIONAL HOUSE OF METROLINA INC,1,guidestar
581488230,"Nashville Adult Literacy Council, Inc.",1,guidestar
581797065,Women Are Safe,1,guidestar
582190065,RAKSHA INC,1,guidestar
582313728,NORTH CAROLINA AFRICAN SERVICES COALITION INC,1,guidestar
582369796,Refugee Womens Network Inc,1,guidestar
582429274,"Orchard Resources, Inc.",1,guidestar
582517386,"Solidarity Schools, Inc.",1,guidestar
591208322,"Legal Aid Society of the Orange County Bar Association, Inc.",1,guidestar
591436126,"Florida Legal Services, Inc.",1,guidestar
591623437,United Methodist Cooperative Ministries - Suncoast,1,guidestar
592041344,Farmworker Ministry Inc,1,guidestar
576022650,The Hebrew Benevolent Society of Charleston South Carolina,1,guidestar
472417343,Center for All Abilities Inc,1,guidestar
461325467,Integrated Community,1,guidestar
471540999,The Global Forefront,1,guidestar
452509354,Centro Culturale Italiano Di Buffalo Inc,1,guidestar
452564510,Tutoring English to Advance Change (TEACH),1,guidestar
452600601,Shuvu Return Inc,1,guidestar
452620272,Importa Santa Barbara,1,guidestar
452859659,Oregon Justice Resource Center,1,guidestar
453064996,Community Enterprise Development Services,1,guidestar
453161988,REFUGE INTERNATIONAL INC,1,guidestar
453236640,Migrant and Immigrant Community Action Project,1,guidestar
453419142,NATIONAL PARTNERSHIP FOR NEW AMERICANS,1,guidestar
453555133,GARCES FAMILY FOUNDATION,1,guidestar
453589057,Centro De Ayuda Legal Para Imigrantes of Mountain View,1,guidestar
453789421,USAHello,1,guidestar
453860271,Center for Popular Democracy Action Fund,1,guidestar
454128140,Upward Scholars,1,guidestar
454316117,Atlas Diy Corporation,1,guidestar
454628402,The Firestarter Group,1,guidestar
454807268,LIGHTING THE PATH ENTERPRISES,1,guidestar
454874128,Case Action Fund,1,guidestar
455089328,Visitation Community Outreach Foundation,1,guidestar
455223839,International Leadership Training,1,guidestar
455258656,Cabrini Immigrant Services of New York City Inc,1,guidestar
455308952,The Niskanen Center Inc,1,guidestar
455532648,Newbridges Immigrant Resource Center,1,guidestar
455556421,SOCIAL JUSTICE COLLABORATIVE,1,guidestar
460629304,SAN ANTONIO REGION JUSTICE FOR OUR NEIGHBORS,1,guidestar
460872616,Tennessee Justice For Our Neighbors,1,guidestar
460942854,Tree Street Youth,1,guidestar
452287926,Warehouse Worker Resource Center,1,guidestar
461126979,Baptist Immigration Center,1,guidestar
451869894,Dream Project Inc,1,guidestar
451045347,Maxmath Tutoring Online Inc New York Branch,1,guidestar
651216779,Ubah Medical Academy,1,guidestar
411813762,Auto Technical Incorporated,1,guidestar
411830619,Jewish Community Action,1,guidestar
411898436,African Community Services in MN,1,guidestar
411904979,Somali Communities of America Inc,1,guidestar
411957358,ISAIAH,1,guidestar
412061019,Federacion De Clubes Michoacanos En Illinois,1,guidestar
412107220,NY Nanum Foundation Inc,1,guidestar
412205791,Amani Family Services Inc,1,guidestar
412278265,UNLOCAL INC,1,guidestar
416040775,Carver County Historical Society Inc,1,guidestar
421204613,MUSEUM OF DANISH AMERICA,1,guidestar
421415305,African American Heritage Foundation,1,guidestar
421522554,All Cultures Equal Inc,1,guidestar
421692101,Culture Connect Inc.,1,guidestar
421696954,Immigrant & Refugee Womens Program,1,guidestar
421734913,Center for Immigrant Advancement Inc,1,guidestar
426081638,VESTERHEIM NORWEGIAN AMERICAN MUSEUM,1,guidestar
430652640,International Institute of Metropolitan St. Louis,1,guidestar
430926406,American Civil Liberties Union Foundation of Kansas,1,guidestar
431700482,IMMIGRATION PROJECT INC.,1,guidestar
431899269,Oasis International Ministries,1,guidestar
431942744,All Nations International Association,1,guidestar
440545994,Jewish Vocational Service,1,guidestar
440558260,Don Bosco Community Center,1,guidestar
450523976,Multicultural Community Family Services Inc,1,guidestar
450725864,GIVE CHANCES INC,1,guidestar
451046737,Maxmath Tutoring Online Inc Florida Branch,1,guidestar
471737212,INTERCULTURAL COMMUNITY CENTER,1,guidestar
461234510,North Texas Dream Team,1,guidestar
461374353,Interfaith Community for Detained Immigrants,1,guidestar
464602943,Korean Culture Center of New York Inc,1,guidestar
464610491,DEFINE AMERICAN,1,guidestar
464681722,Welcome Us Inc,1,guidestar
464722979,Dompet Dhuafa USA Inc,1,guidestar
464879076,IMMIGRANT JUSTICE CORPS INC,1,guidestar
464980081,Mustard Seed Community Health,1,guidestar
465114580,Somali Health Board,1,guidestar
465116892,Asian Republican Coalition Inc,1,guidestar
465173686,Malekulashter M Shujauddin Inc,1,guidestar
465211499,Voices of Tomorrow,1,guidestar
465328358,Latinos En Axion Stl,1,guidestar
465483699,Hispanosdayton Inc,1,guidestar
465621473,IMMIGRANT HOPE ATLANTA,1,guidestar
465635459,Adelante Alabama Worker Center,1,guidestar
466113637,Karl Perl Charitable Tr,1,guidestar
470548990,"OneWorld Community Health Centers, Inc.",1,guidestar
470791432,Nebraska Islamic Foundation,1,guidestar
470807501,Asian Community & Cultural Center,1,guidestar
470863357,Hawai I Japanese Center,1,guidestar
470864016,El Centro Amistad,1,guidestar
470996004,Mercy Angel,1,guidestar
471012852,Innovation Law Lab,1,guidestar
471039477,Nerlow Afriki Inc,1,guidestar
471097597,Olim Fund of the Land of Israel,1,guidestar
471207676,African Career Education & Resources,1,guidestar
471251659,NO ONE LEFT BEHIND INC,1,guidestar
471511792,Hudson Valley Justice Center,1,guidestar
464561421,Center for African Communities Studies and Development Inc,1,guidestar
461281109,Colorado Fiscal Institute,1,guidestar
464064762,Dear Foundation Inc,1,guidestar
464050202,Rb Immigration Consulting Inc,1,guidestar
461470709,Colectiva Legal Del Pueblo,1,guidestar
461537685,ALLIANCE FOR LANGUAGE LEARNERS INTEGRATION EDUCATION AND SUCCESS,1,guidestar
461689772,AFRICAN COMMUNITIES TOGETHER,1,guidestar
461957345,Nextgen Climate Action,1,guidestar
462005131,Project Feast,1,guidestar
462030419,Nilc Immigrant Justice Fund,1,guidestar
462189159,Ukrainian-American Cultural Center Inc,1,guidestar
462216565,United We Dream Network,1,guidestar
462323260,International Hartford Ltd,1,guidestar
462463157,Civil Rights Education and Enforcement Center,1,guidestar
462512827,"Fresh Start Furniture Bank, Inc.",1,guidestar
462711926,TAMBASONS GLOBAL HUMAN SERVICES Inc,1,guidestar
462799668,Washington State Taishan Association,1,guidestar
462866798,Austin Region Justice for our Neighbors,1,guidestar
462946211,Safe Passage Project,1,guidestar
463065114,CENTREVILLE IMMIGRATION FORUM,1,guidestar
463153789,The Branch of Nashville,1,guidestar
463181224,Grameen Primacare Inc,1,guidestar
463202177,English for New Bostonians Inc.,1,guidestar
463371448,Still Love Haiti,1,guidestar
463416009,Immigrant Hope Santa Barbara CA Inc,1,guidestar
463717325,Mid-South Immigration Advocates Inc,1,guidestar
463749496,Pan American Center,1,guidestar
463766280,Urban Nations Outreach Inc,1,guidestar
463784901,Ourbridge Inc,1,guidestar
463825550,Black Leadership Action Coalition,1,guidestar
463971162,Jobs With Justice San Francisco Bay Area,1,guidestar
464056973,New Sanctuary Movement of Philadelphia,1,guidestar
651251537,Jewish Educational and Cultural Center Makor Inc,1,guidestar
870299521,GUADALUPE CENTER EDUCATIONAL PROGRAMS INC,1,guidestar
680072378,FAMILY AND CHILDREN'S LAW CENTER,1,guidestar
911613460,ECOSS,1,guidestar
911674016,API CHAYA,1,guidestar
911689251,Casa Latina,1,guidestar
911705491,Companis Mission Workers Association,1,guidestar
911923155,Ukrainian Community Center of Washington,1,guidestar
912036279,Puget Sound Opportunties Industrialization Center,1,guidestar
912138852,East African Community Services,1,guidestar
912144518,"New Americans Museum, Inc",1,guidestar
930386860,LUTHERAN COMMUNITY SERVICES NORTHWEST,1,guidestar
930696480,Immigration Counseling Service Inc,1,guidestar
930806295,IRCO,1,guidestar
930844812,Centro Hispano Inc,1,guidestar
930989730,FOUR RIVERS CULTURAL CENTER AND MUSEUM,1,guidestar
930992858,Mano A Mano,1,guidestar
931008369,Alliance for African Assistance,1,guidestar
931231908,Oregon Action,1,guidestar
940279770,AMERICAN CIVIL LIBERTIES UNION FOUNDATION OF NORTHERN CALIFORNIA,1,guidestar
941156554,THE INTERNATIONAL INSTITUTE OF THE BAY AREA,1,guidestar
942151925,American Civil Liberties Union,1,guidestar
942152893,Chinese Newcomers Service Center,1,guidestar
942161304,Chinese for Affirmative Action,1,guidestar
942176139,Asian Americans Advancing Justice - Asian Law Caucus,1,guidestar
942191894,Companeros Del Barrio,1,guidestar
942206497,Faith in Action Network,1,guidestar
942218907,Filipino Advocates for Justice,1,guidestar
942235908,Asian Health Services,1,guidestar
911583492,COLUMBIA RIVERKEEPER,1,guidestar
942238257,LA Raza Community Resource Center Inc,1,guidestar
911507028,Washington State Coalition Against Domestic Violence,1,guidestar
911296964,Refugee Women's Alliance (ReWA),1,guidestar
870359324,Holy Cross Ministries,1,guidestar
870464961,Lifting Lives,1,guidestar
870609428,"English Language Center of Cache Valley, Inc.",1,guidestar
870694546,Unitarian Universalist Justice Ministry of California,1,guidestar
870720574,INTERNATIONAL FOUNDATION FOR WORLD FREEDOM,1,guidestar
880488780,Immigrant Workers Citizenship Project,1,guidestar
900098029,Queens Housing and Immigrant Center Corp,1,guidestar
900138987,Immigration Outreach Service Center Inc,1,guidestar
900412556,Cholewinski Polish School,1,guidestar
900513175,Masjid Shaafici Cultural Center LLC,1,guidestar
900716569,MOTUS THEATER,1,guidestar
900808294,NYCLU Foundation,1,guidestar
901019558,Vital Immigrant Defense Advocacy & Services,1,guidestar
910570872,TACOMA COMMUNITY HOUSE,1,guidestar
910853790,Kawabe Memorial House,1,guidestar
910898299,TINY TOTS DEVELOPMENT CENTER,1,guidestar
910916176,Asian Counseling and Referral Service,1,guidestar
910983698,Center for Multicultural Health,1,guidestar
911049157,21 PROGRESS,1,guidestar
911071277,Interim Community Development Association,1,guidestar
911094800,Indochina Chinese Refugee Association,1,guidestar
911107537,Nordic Heritage Museum Foundation Nordic Heritage Museum,1,guidestar
911117862,SOUTHWEST YOUTH AND FAMILY SERVICES,1,guidestar
911122532,Kandelia,1,guidestar
911167743,Refugee & Immigrant Services Northwest,1,guidestar
911185965,Refugee Federation Service Center,1,guidestar
911214867,Cham Refugees Community,1,guidestar
911393082,NORTHWEST IMMIGRANT RIGHTS PROJECT,1,guidestar
870333555,Asian Association of Utah,1,guidestar
942403683,"ORGANIZATION FOR THE LEGAL ADVANCEMENT OF RAZA, INC.",1,guidestar
942489691,Centro De Servicios of Alameda County,1,guidestar
943342658,AnewAmerica Community Corporation,1,guidestar
943346127,UPWARDLY GLOBAL,1,guidestar
943402317,Brotherton Fund,1,guidestar
943425290,Mississippi Immigrants Rights Alliance,1,guidestar
951641446,International Institute of Los Angeles,1,guidestar
951641454,Family Health Care Centers of Greater Los Angeles Inc,1,guidestar
951652919,Young Women's Christian Association of Greater Los Angeles California,1,guidestar
951994337,Community Legal Aid SoCal,1,guidestar
952422704,Access Inc,1,guidestar
952703575,UFW FOUNDATION,1,guidestar
952918844,Chinatown Service Center,1,guidestar
952926663,"National Immigration Project of the National Lawyers Guild, Inc.",1,guidestar
953128532,Sunrise Community Counseling Center,1,guidestar
953213958,Proyecto Pastoral,1,guidestar
953245254,Korean Community Services Inc,1,guidestar
953614603,International Reformed University and Seminary,1,guidestar
953700335,Center for Human Rights and Constitutional Law,1,guidestar
953854831,Cambodian Family,1,guidestar
